Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2022-10-04,242.38539123535156,243.82676593965982,238.58715422805355,238.69428433273492,34888400
2022-10-05,242.69705200195312,244.04104526402548,237.73014687189743,239.57082618879338,20347100
2022-10-06,240.3499298095703,243.8072944010288,239.65846580764227,241.46018055206,20239900
2022-10-07,228.12744140625,235.02268843917923,227.08535624814024,234.61363538940842,37769600
2022-10-10,223.2676544189453,228.43908604327487,220.81341039260693,226.96849528328906,29743600
2022-10-11,219.5278778076172,223.08262427444694,218.2617986342917,221.6801990277238,30474000
2022-10-12,219.85899353027344,221.91393311184666,218.1157105964302,219.5181209293946,21903900
2022-10-13,228.12744140625,229.93890473575348,213.41174085104754,214.11295342121704,42551800
2022-10-14,222.5956573486328,231.04915792889818,222.38139712434594,229.39350803929838,30198600
2022-10-17,231.33160400390625,232.72429558367523,229.00397214596376,229.66623513189379,28142300
2022-10-18,232.27627563476562,237.56457112933387,229.22794910689007,236.89258935569006,26329600
2022-10-19,230.3089599609375,233.35728617142914,228.17610646929035,230.85434416945628,19985700
2022-10-20,229.9875946044922,235.01294654635635,228.74099774675008,229.61752091462319,21811000
2022-10-21,235.80177307128906,236.65881386041573,228.3806248982201,228.61436734814683,26299700
2022-10-24,240.7979278564453,241.37252804090215,235.00319808540834,237.3989952337496,24911200
2022-10-25,244.11895751953125,244.4890312031249,239.41499599959158,240.8076725980602,34775500
2022-10-26,225.28363037109375,232.0814806550544,224.05650100348495,225.13753575748976,82543200
2022-10-27,220.83291625976562,227.59181803699002,219.88822740268336,225.01096136720344,40424600
2022-10-28,229.7149200439453,230.42588124641725,220.15118265114296,220.3362269405368,40647700
2022-10-31,226.072509765625,228.78969742408265,225.1180724304389,227.65996437056043,28357300
2022-11-01,222.21585083007812,229.58831711329057,221.3977743852499,228.47806626370723,30592300
2022-11-02,214.35641479492188,225.2641436679967,214.2979680342713,223.47216271711693,38407000
2022-11-03,208.6591033935547,214.65836052791528,208.3961449365926,214.3467038588331,36633900
2022-11-04,215.61276245117188,215.80754042041704,207.86047444612015,211.87297194348153,36789100
2022-11-07,221.9236602783203,222.44957714073567,215.50563184165273,216.1971107205747,33498000
2022-11-08,222.89756774902344,225.6050216725194,219.94663764635982,222.73200573046222,28192500
2022-11-09,218.65133666992188,222.66383409917907,218.4760409587585,221.43670467861034,27852900
2022-11-10,236.63937377929688,236.98024638861136,228.8676179766348,229.2863898892027,46268000
2022-11-11,240.66162109375,241.51866209227285,235.61678638963826,236.64913798358995,34620200
2022-11-14,235.24668884277344,237.54510458377084,232.9677553572084,235.67520929864517,31123300
2022-11-15,235.6556854248047,240.5544241281201,233.7663082179236,239.24939559615626,31390100
2022-11-16,236.08544921875,238.10712057795988,234.80604092204587,237.1206951717324,24093300
2022-11-17,236.03659057617188,237.5699370972691,232.0811729185345,232.22766434937833,23123500
2022-11-18,235.58734130859375,238.0485016751928,233.44847699378025,237.82386161024547,27613500
2022-11-21,236.39797973632812,238.95679628172485,235.55806069358533,235.79244700156886,26394700
2022-11-22,239.30841064453125,239.58187129502204,235.0892928208964,237.90203306915706,19665700
2022-11-23,241.79884338378906,242.48249493563225,238.56613647954853,239.38651834176036,19508500
2022-11-25,241.71096801757812,242.89270545912507,240.9687049278587,241.53516337435977,9200800
2022-11-28,236.11473083496094,240.89054534482318,235.17715584666723,240.33386298973988,24778200
2022-11-29,234.71812438964844,237.1206732847148,232.64763267479685,235.76313137502686,17956300
2022-11-30,249.18231201171875,249.36787777071672,234.2591112887046,234.95253887719915,47594200
2022-12-01,248.74281311035156,250.13941445901602,245.06084106912186,247.9419535295198,26041500
2022-12-02,249.06512451171875,250.08083329127504,243.8595816230871,243.98655080896413,21528500
2022-12-05,244.35769653320312,247.89317777896395,242.2676672453725,246.12542970483935,23435300
2022-12-06,239.39630126953125,245.97892373094408,238.08759462219157,244.9632148903564,22463700
2022-12-07,238.66378784179688,240.41199845740607,236.5542366516699,239.11305308285705,20481500
2022-12-08,241.62303161621094,242.93175300820135,237.38437721752427,239.12281178477338,22611800
2022-12-09,239.68930053710938,242.51181678446366,238.4587276242361,238.9861117576139,20609700
2022-12-12,246.6137237548828,246.64302204339194,241.39841976544412,241.67188039318714,30665100
2022-12-13,250.9207305908203,257.7572751273937,247.16062513471115,255.57933663809652,42196900
2022-12-14,251.21376037597656,256.45836289594854,248.37170703954448,251.125865506393,35410900
2022-12-15,243.19544982910156,248.26426235147312,241.564447199208,247.7954748351082,35560400
2022-12-16,238.97633361816406,244.0060718471809,237.82387962727623,242.74620073337888,86102000
2022-12-19,234.8353271484375,239.48418747169598,233.13596686101567,239.14235424704955,29696400
2022-12-20,236.15380859375,237.23788993522047,232.85272912283375,233.8098412838887,25150800
2022-12-21,238.72238159179688,239.88459664487903,234.5032643589745,236.04637204350925,23690600
2022-12-22,232.62808227539062,236.33935232665362,228.40895045227447,235.626387659586,28651700
2022-12-23,233.15550231933594,233.2922326364392,228.47735834613724,230.5966857124809,21207000
2022-12-27,231.42681884765625,233.35080420983945,230.32320039769817,233.1261790492013,16688600
2022-12-28,229.0535888671875,234.1224017765001,228.7019944774523,231.35848211045433,17457100
2022-12-29,235.3822479248047,236.27100238515564,230.14740695846007,230.14740695846007,19770700
2022-12-30,234.22003173828125,234.35676203802836,231.13381651257768,232.64762583994687,21938500
2023-01-03,233.98565673828125,240.01158153417768,231.85655337253039,237.40392951699792,25740000
2023-01-04,223.75038146972656,227.43233894450995,220.6837029776662,226.85611938033796,50623400
2023-01-05,217.118896484375,222.23654401593947,216.58173640623133,221.89471081098847,39585600
2023-01-06,219.677734375,220.48835513572715,214.2280440359925,217.79280825495562,43613600
2023-01-09,221.8165740966797,225.840379162237,221.12316147080284,221.16222088392175,27369800
2023-01-10,223.50621032714844,225.90875938940619,222.0216991383432,222.4416512068121,27033900
2023-01-11,230.2646026611328,230.44039237661667,225.71341348434925,225.8892031998331,28669300
2023-01-12,232.9406280517578,234.29817003437267,228.10621681309263,229.76651770584309,27269500
2023-01-13,233.64378356933594,233.78051386101774,229.43442790847087,231.46586002951747,21333300
2023-01-17,234.73768615722656,235.28460742962037,231.55379961759738,232.41325584706593,29831300
2023-01-18,230.30368041992188,236.72027379093637,230.0204586660314,235.9291902032741,30028700
2023-01-19,226.51426696777344,230.02044931118633,225.2934553321454,228.32107414949724,28623000
2023-01-20,234.61068725585938,235.11854904554423,229.03401340452106,229.37584660771927,35389800
2023-01-23,236.91558837890625,239.44510648286737,234.0539981879018,235.47015159128358,31934000
2023-01-24,236.38819885253906,238.2536026618758,234.82556885560982,236.83746410442902,40234400
2023-01-25,234.9915771484375,237.61876602103504,225.50830635326923,229.00471246415324,66526600
2023-01-26,242.20904541015625,242.51180433252105,236.34914915023313,237.96061466071725,33454500
2023-01-27,242.3653106689453,243.99631332473226,241.0663652215849,243.1759314324478,26498900
2023-01-30,237.04257202148438,239.86508806743547,236.54447131176642,238.8005289422948,25867400
2023-01-31,242.0234375,242.16016779282285,237.27692175988636,237.76524636318,26541100
2023-02-01,246.84811401367188,249.22136469253888,239.7381082028261,242.20902977404796,31259900
2023-02-02,258.42138671875,258.5092815709829,251.24300907004084,252.77635548169766,39940400
2023-02-03,252.3173370361328,258.03074104934103,251.0965254865144,253.47955201576713,29077300
2023-02-06,250.7742156982422,252.26848784963838,248.83069323991478,251.42858380602922,22518000
2023-02-07,261.3122863769531,262.49402369384705,254.00693882575916,254.44644293620124,50841400
2023-02-08,260.5016784667969,270.2974697516429,259.9938017557166,266.82060062873455,54686000
2023-02-09,257.46429443359375,267.58239710210876,256.6634348210044,267.4065775689988,42375100
2023-02-10,256.9564514160156,257.9233247404557,254.57342460398476,255.42310477455004,25818500
2023-02-13,264.9844970703125,268.187905604371,260.9118563468283,261.39043477453396,44630900
2023-02-14,265.8146667480469,268.5492730065141,262.9921358196889,266.3029914231284,37047900
2023-02-15,263.6900329589844,265.07056133423544,260.6156584468026,262.71093736345534,28922400
2023-02-16,256.66986083984375,261.16390527520997,256.42508698249515,258.50076451207207,29603600
2023-02-17,252.6653594970703,254.65292198719706,250.6484253397839,253.967573126931,30000100
2023-02-21,247.38809204101562,250.14914889990592,246.3306669635564,249.16025274812105,28397400
2023-02-22,246.25233459472656,249.02317699870756,245.10679450937417,248.7784030931242,22491100
2023-02-23,249.44415283203125,251.47087265175512,245.24382497088402,250.2176316666575,29219100
2023-02-24,244.01019287109375,245.75298174565887,242.9136106416539,244.73472895258075,24990900
2023-02-27,244.93055725097656,247.53495511519347,244.17664946084787,247.18248010394746,21190000
2023-02-28,244.2060089111328,246.23274385931393,243.53043059507243,243.86333443445264,22491000
2023-03-01,241.12185668945312,245.6844304356118,240.6518800855354,245.51798599082042,27565300
2023-03-02,245.8606719970703,246.1446031190087,240.47564673843016,241.3959989002767,24808200
2023-03-03,249.95327758789062,250.27638088786867,246.1348112059888,246.91809057504366,30760100
2023-03-06,251.500244140625,254.68230436172686,250.62884978536187,251.0694397510907,24109800
2023-03-07,248.83712768554688,252.30313429367388,248.09302044698885,250.94217713898314,21473200
2023-03-08,248.39654541015625,249.21898211098042,245.56695978437247,248.72943432146894,17340200
2023-03-09,247.04539489746094,254.1340370763852,246.32085881638,250.47222930235247,26653400
2023-03-10,243.3933563232422,247.50555459686285,242.4240613016346,245.8313095923703,28333900
2023-03-13,248.6119384765625,252.51853507132006,240.5931435893199,242.2282313532918,33339700
2023-03-14,255.3383026123047,255.61244813435934,250.51135442935103,251.38274875441266,33620300
2023-03-15,259.8910827636719,260.90935033576807,253.7913077260952,254.545230299502,46028000
2023-03-16,270.42620849609375,270.7786685592172,257.7762805795016,259.6659278592618,54768800
2023-03-17,273.5886535644531,277.4071201106938,270.54368084412533,272.44312854039293,69527400
2023-03-20,266.5391540527344,271.67940495199,264.2089021976658,271.189857247299,43466600
2023-03-21,268.05682373046875,269.251321698279,263.885866421952,269.13383499318786,34558700
2023-03-22,266.59796142578125,275.1650483157533,266.49024536747226,267.68474324903065,34873300
2023-03-23,271.8556823730469,275.184601369669,269.44711561214615,272.12982794030694,36610900
2023-03-24,274.704833984375,274.76357732451373,269.5254103782394,271.44442920855886,28172000
2023-03-27,270.6024169921875,275.5762089469485,269.7603793312512,274.6362856404628,26840200
2023-03-28,269.47650146484375,270.3674820752308,266.3629546475742,270.0247926282162,21878600
2023-03-29,274.6461181640625,275.26295317695,272.590011414313,273.12850204608293,25087000
2023-03-30,278.1120910644531,278.51352384288515,275.59583810054556,278.28835097959796,25053400
2023-03-31,282.273193359375,283.2229170975771,277.0839996638091,277.79875006624843,32766000
2023-04-03,281.2256164550781,282.243854280698,278.01418435050056,280.5304371238125,24883300
2023-04-04,281.1766662597656,284.3783279836004,279.6982522270493,281.2256389673713,25824300
2023-04-05,278.39605712890625,281.1473135505485,277.0057580205523,279.87450114097055,22064800
2023-04-06,285.5042724609375,285.9742192087345,276.1343207416053,277.2896463361067,29770300
2023-04-10,283.3404235839844,283.5460252454762,278.75823454197393,283.1641637088005,23103000
2023-04-11,276.91754150390625,280.0017159473279,275.7524454559277,279.77651324649406,27276600
2023-04-12,277.5638427734375,281.0102789136467,276.0658274810132,278.83668516781233,27403400
2023-04-13,283.78106689453125,283.8398102405288,277.2505159342496,277.66171935623237,24222700
2023-04-14,280.15838623046875,282.44946599648506,277.7595904276163,281.00039397472506,20987900
2023-04-17,282.7628173828125,285.50430318502544,280.1780203528942,283.8692002700218,23836200
2023-04-18,282.3417663574219,285.6609144658387,281.0102108111372,285.47488392928074,20161800
2023-04-19,282.4201354980469,283.0075689496162,278.5918681473136,280.01153882810775,17150300
